,ticker,model,accuracy,precision,F1,AUC
597,SYK.csv,Extra Trees Classifier,0.8641618497109826,0.8638743455497382,0.8753315649867373,0.9405745967741935
598,SYMC.csv,Suuport Vector Machine,0.708092485549133,0.7253886010362695,0.7349081364829396,0.7945394559655266
599,SYMC.csv,Extra Trees Classifier,0.8352601156069365,0.8502673796791443,0.848,0.9078911931053056
600,SYY.csv,Suuport Vector Machine,0.7745664739884393,0.7589743589743589,0.7914438502673796,0.8713076640016058
601,SYY.csv,Extra Trees Classifier,0.884393063583815,0.8797814207650273,0.8895027624309393,0.9589034222058674
602,T.csv,Suuport Vector Machine,0.8323699421965318,0.8650306748466258,0.8294117647058823,0.9218065723932738
603,T.csv,Extra Trees Classifier,0.8526011560693642,0.875,0.8521739130434782,0.9401096513221676
604,TAP.csv,Suuport Vector Machine,0.7369942196531792,0.6612021857923497,0.7267267267267267,0.842108843537415
605,TAP.csv,Extra Trees Classifier,0.8786127167630058,0.8375,0.8645161290322579,0.9658163265306122
606,TDG.csv,Suuport Vector Machine,0.7976878612716763,0.7801724137931034,0.837962962962963,0.9074657534246574
607,TDG.csv,Extra Trees Classifier,0.8786127167630058,0.8798076923076923,0.8970588235294118,0.9599486301369863
608,TEL.csv,Suuport Vector Machine,0.8410404624277457,0.8181818181818182,0.8548812664907652,0.934739661811485
609,TEL.csv,Extra Trees Classifier,0.8641618497109826,0.8764044943820225,0.8690807799442898,0.9333668173447179
610,TGT.csv,Suuport Vector Machine,0.7687861271676301,0.7412935323383084,0.7883597883597883,0.8820579681075118
611,TGT.csv,Extra Trees Classifier,0.8641618497109826,0.8457446808510638,0.8712328767123287,0.9290442282619596
612,TIF.csv,Suuport Vector Machine,0.8063583815028902,0.8055555555555556,0.8123249299719888,0.889262193695049
613,TIF.csv,Extra Trees Classifier,0.8815028901734104,0.8736263736263736,0.8857938718662953,0.9484170761876107
614,TJX.csv,Suuport Vector Machine,0.7369942196531792,0.7430167597765364,0.7450980392156863,0.8514579989299091
615,TJX.csv,Extra Trees Classifier,0.8728323699421965,0.8806818181818182,0.8757062146892656,0.9596876672017122
616,TMK.csv,Suuport Vector Machine,0.8930635838150289,0.8529411764705882,0.9038961038961038,0.9581449857692952
617,TMK.csv,Extra Trees Classifier,0.9017341040462428,0.8972972972972973,0.907103825136612,0.9668173447178973
